Unnamed: 0,fecha,tweets
3029,2020-04-03 00:21:50, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3030,2020-04-03 00:21:47, ambienteec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3031,2020-04-03 00:21:41, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3032,2020-04-03 00:21:36, saludec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la emerge…
3033,2020-04-03 00:21:31, saludec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocimient…
3034,2020-04-03 00:21:27, lenin compatriotas queridos llamo a la unidadnacional por la salud y el futuro  hoy ¡la unidad de todos es la mejor garantía de vi…
3035,2020-04-03 00:21:26, ambienteec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3036,2020-04-03 00:21:19, saludcz planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocimien…
3037,2020-04-03 00:21:18, juandehowitth estamos presentes en la emergencia en guayaquil nuestro compromiso es seguir trabajando para garantizar la tranquilidad…
3038,2020-04-03 00:21:15,¡estamos juntosecuador🇪🇨 la prohibición de circulación de personas entre las provincias de todo el país se mantie… https//tco/nzaqghwuua
3039,2020-04-03 00:21:15, ambienteec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3040,2020-04-03 00:21:11, ambienteec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3041,2020-04-03 00:21:06, saludcz unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la emerg…
3042,2020-04-03 00:21:00, ambienteec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3043,2020-04-03 00:20:35, ambienteec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3044,2020-04-03 00:20:28,✅[convenios para entregar  kits alimenticios]seguimos trabajando para apoyar en la emergencia sanitaria hoy… https//tco/gettcqrec
3045,2020-04-03 00:20:24, goberchimborazo planeducativo  apoyemos la gestión de los docentes las tareas enviadas a los estudiantes no sobrepasan las dos hora…
3046,2020-04-03 00:20:23,el coe anunció la suspensión de eventos masivos y espectáculos públicos durante todo abril y mayomantente informa… https//tco/yztyhausdc
3047,2020-04-03 00:20:22,¡juntosecuador🇪🇨 y cumpliendo las disposiciones podremos superar este momento recuerda que es momento de foment… https//tco/hkruulruv
3048,2020-04-03 00:20:16, goberchimborazo planeducativo  las tareas que se envíen durante la emergencia sanitaria serán entregadas cuando se reanuden las clas…
3049,2020-04-03 00:20:15, antecuador unidadnacional  es momento de que todos acatemos las medidas determinadas por el coe¡juntosecuador🇪🇨 saldremos adela…
3050,2020-04-03 00:20:06, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3051,2020-04-03 00:20:03,unidadnacional    recuerda la jornada laboral (en los términos actuales) está suspendida hasta el  de abril de… https//tco/ntvhcwxu
3052,2020-04-03 00:20:00, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3053,2020-04-03 00:20:00,unidadnacional  ¡recuerda que durante el mes de abril las clases se encuentran suspendidas por la emergencia san… https//tco/lxwotxdsxk
3054,2020-04-03 00:20:00,unidadnacional  es momento de que todos acatemos las medidas determinadas por el coe¡juntosecuador🇪🇨 saldremo… https//tco/jfvsosrpx
3055,2020-04-03 00:20:00,¡estamos juntosecuador🇪🇨 la prohibición de circulación de personas entre las provincias de todo el país se mantie… https//tco/qzfjdcrh
3056,2020-04-03 00:19:53, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3057,2020-04-03 00:19:48, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3058,2020-04-03 00:19:37, planificazona saldremosadelanteecuador 🇪🇨los espacios de diálogo y apoyo a los gobiernos locales del país siguen vigentes planif…
3059,2020-04-03 00:19:36, pierovg cuanta indolencia entreguen el cuerpo de washington ismael valle pluas+ está en el hospital del guasmo va a tener  sema…
3060,2020-04-03 00:19:35, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3061,2020-04-03 00:19:31, kevinbarretto inclusionec entregó en manabí  mil kits de alimentos a familias necesitadas cubrimos los  cantones de la provincia…
3062,2020-04-03 00:19:29, ambienteec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3063,2020-04-03 00:19:14, antecuador el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3064,2020-04-03 00:19:08, lenin compatriotas queridos llamo a la unidadnacional por la salud y el futuro  hoy ¡la unidad de todos es la mejor garantía de vi…
3065,2020-04-03 00:19:08, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3066,2020-04-03 00:19:05, ambienteec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3067,2020-04-03 00:18:57, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3068,2020-04-03 00:18:55, planificaecu saldremosadelanteecuador 🇪🇨elgobiernodetodos se mantiene activo en un encuentro virtual entre planificaecuador y v…
3069,2020-04-03 00:18:53, antecuador unidadnacional  entre las decisiones del coe nacional se optó por mantener autorización para la circulación mediante sa…
3070,2020-04-03 00:18:49, planificazona saldremosadelanteecuador 🇪🇨¡la planificación local a toda marcha planificazona realizó una videoconferencia con …
3071,2020-04-03 00:18:48, antecuador ¡juntosecuador🇪🇨 y cumpliendo las disposiciones podremos superar este momento recuerda que es momento de fomentar la …
3072,2020-04-03 00:18:44, ambienteec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocimi…
3073,2020-04-03 00:18:33, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3074,2020-04-03 00:18:29, prefecturaloja ✅[convenios para entregar  kits alimenticios]seguimos trabajando para apoyar en la emergencia sanitaria hoy susc…
3075,2020-04-03 00:18:24, antecuador unidadnacional  ¡recuerda que durante el mes de abril las clases se encuentran suspendidas por la emergencia sanitaria…
3076,2020-04-03 00:18:24, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3077,2020-04-03 00:18:11, viceec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el  de…
3078,2020-04-03 00:18:08, narcizaorellang [zamorachinchipe] ¡con la unidadnacional volveremos a reconstruir seguimos sumando esfuerzos con el prefecto …
3079,2020-04-03 00:18:06, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3080,2020-04-03 00:18:02, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3081,2020-04-03 00:17:59, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3082,2020-04-03 00:17:59, lenin compatriotas queridos llamo a la unidadnacional por la salud y el futuro  hoy ¡la unidad de todos es la mejor garantía de vi…
3083,2020-04-03 00:17:55, ambienteec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocimi…
3084,2020-04-03 00:17:38, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3085,2020-04-03 00:17:37, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3086,2020-04-03 00:17:32, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3087,2020-04-03 00:17:28, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3088,2020-04-03 00:17:27, antecuador ¡juntosecuador🇪🇨 y cumpliendo las disposiciones podremos superar este momento recuerda que es momento de fomentar la …
3089,2020-04-03 00:17:18, planificazona saldremosadelanteecuador 🇪🇨desde la zonal desarrollamos una reunión online a fin de revisar las metas territoriale…
3090,2020-04-03 00:17:08, planificazona saldremosadelanteecuador 🇪🇨¡estamos cercanos a los gobiernos locales del país en la zonal desarrollamos vía te…
3091,2020-04-03 00:17:04, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3092,2020-04-03 00:17:03, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3093,2020-04-03 00:16:59, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3094,2020-04-03 00:16:59, planificazona saldremosadelanteecuador 🇪🇨¡la planificación local a toda marcha desde la zonal realizamos una videoconferencia c…
3095,2020-04-03 00:16:55, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3096,2020-04-03 00:16:52, comunicacionec transmisiÓn  no se pierda el mensaje del presidente lenin moreno a la ciudadanía en cadena nacional unidadnaciona…
3097,2020-04-03 00:16:40, banecuadorbp planeducativo  los estudiantes continúan con sus tareas en casa optimizando los recursos con los que cuentan ante la c…
3098,2020-04-03 00:16:39, planificazona saldremosadelanteecuador 🇪🇨¡estamos cercanos a los gobiernos locales del país en la zonal desarrollamos vía te…
3099,2020-04-03 00:16:34, planificazona saldremosadelanteecuador 🇪🇨¡la planificación local a toda marcha desde la zonal realizamos una videoconferencia c…
3100,2020-04-03 00:16:30, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3101,2020-04-03 00:16:29, arcsacz unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la emerg…
3102,2020-04-03 00:16:25, comunicacionec lomásleído  presidente lenin moreno “todos estamos con guayaquil” unidadnacional📰▶ https//tco/bjlrqecqpj…
3103,2020-04-03 00:16:07, ambienteec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocimi…
3104,2020-04-03 00:16:02, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3105,2020-04-03 00:16:01, comunicacionec lomásleído  el gobierno nacional aplicará medidas restrictivas según la condición de emergencia de cada provincia u…
3106,2020-04-03 00:15:59, antecuador unidadnacional  entre las decisiones del coe nacional se optó por mantener autorización para la circulación mediante sa…
3107,2020-04-03 00:15:56, arcsacz planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocimien…
3108,2020-04-03 00:15:52, arcsacz planeducativo  el apoyo que brindan los docentes a los estudiantes permite demostrar a la sociedad que ellos son el eje an…
3109,2020-04-03 00:15:50, srioficialec juntosecuador🇪🇨  en los próximos días se pondrá a disposición la plataforma sos covid con la que se podrán visualizar…
3110,2020-04-03 00:15:46, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3111,2020-04-03 00:15:41, goberazuay unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la emer…
3112,2020-04-03 00:15:38, drjoseoscarv lilith iba en contra de la tradición de la iglesiahoy porelactivismo les comparto mi participación en la revistavalo…
3113,2020-04-03 00:15:15, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3114,2020-04-03 00:15:15, ambienteec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3115,2020-04-03 00:15:07, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3116,2020-04-03 00:15:07,¡juntosecuador🇪🇨 y cumpliendo las disposiciones podremos superar este momento recuerda que es momento de foment… https//tco/zyyzaon
3117,2020-04-03 00:15:04,juntosecuador🇪🇨  en los próximos días se pondrá a disposición la plataforma sos covid con la que se podrán visu… https//tco/vjabtasn
3118,2020-04-03 00:15:00,¡estamos juntosecuador🇪🇨 la prohibición de circulación de personas entre las provincias de todo el país se mantie… https//tco/zhlinifx
3119,2020-04-03 00:15:00,¡estamos juntosecuador🇪🇨 la prohibición de circulación de personas entre las provincias de todo el país se mantie… https//tco/asafnvogfs
3120,2020-04-03 00:14:58, planificazona saldremosadelanteecuador 🇪🇨¡la planificación local a toda marcha desde la zonal realizamos una videoconferencia c…
3121,2020-04-03 00:14:54, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3122,2020-04-03 00:14:51, lenin compatriotas queridos llamo a la unidadnacional por la salud y el futuro  hoy ¡la unidad de todos es la mejor garantía de vi…
3123,2020-04-03 00:14:46, planificazona saldremosadelanteecuador 🇪🇨¡estamos cercanos a los gobiernos locales del país en la zonal desarrollamos vía te…
3124,2020-04-03 00:14:41, planificazona saldremosadelanteecuador 🇪🇨desde la zonal desarrollamos una reunión online a fin de revisar las metas territoriale…
3125,2020-04-03 00:14:40, educacionzec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conoc…
3126,2020-04-03 00:14:28, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3127,2020-04-03 00:14:21, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3128,2020-04-03 00:14:21, comunicacionec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la…
3129,2020-04-03 00:14:15, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3130,2020-04-03 00:14:08, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3131,2020-04-03 00:14:04, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3132,2020-04-03 00:14:04, lenin compatriotas queridos llamo a la unidadnacional por la salud y el futuro  hoy ¡la unidad de todos es la mejor garantía de vi…
3133,2020-04-03 00:14:00, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3134,2020-04-03 00:13:54, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3135,2020-04-03 00:13:51, educacionzec planeducativo  las tareas que se envíen durante la emergencia sanitaria serán entregadas cuando se reanuden las clase…
3136,2020-04-03 00:13:51, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3137,2020-04-03 00:13:49, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3138,2020-04-03 00:13:48, educacionzec planeducativo  apoyemos la gestión de los docentes las tareas enviadas a los estudiantes no sobrepasan las dos horas…
3139,2020-04-03 00:13:43, educacionzec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conoc…
3140,2020-04-03 00:13:41, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3141,2020-04-03 00:13:37, antecuador unidadnacional  entre las decisiones del coe nacional se optó por mantener autorización para la circulación mediante sa…
3142,2020-04-03 00:13:31, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3143,2020-04-03 00:13:27, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3144,2020-04-03 00:13:08, narcizaorellang [zamorachinchipe] ¡con la unidadnacional volveremos a reconstruir seguimos sumando esfuerzos con el prefecto …
3145,2020-04-03 00:13:08, emelecismocse bien dicho soyfdelrincon cnneeel presidente de ecuador lenin anda en mutissosecuador ecuadorsos covid coro…
3146,2020-04-03 00:13:06, presidenciaec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la…
3147,2020-04-03 00:13:03, antecuador unidadnacional  entre las decisiones del coe nacional se optó por mantener autorización para la circulación mediante sa…
3148,2020-04-03 00:12:56, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3149,2020-04-03 00:12:41, mintrabajoec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la em…
3150,2020-04-03 00:12:36, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3151,2020-04-03 00:12:35, saludec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la emerge…
3152,2020-04-03 00:12:33, kevinbarretto inclusionec entregó en manabí  mil kits de alimentos a familias necesitadas cubrimos los  cantones de la provincia…
3153,2020-04-03 00:12:30,qué comentarios tan aginados 👏🏻  me gusta la actitud de la secretaria de la segobmx unidadnacional covid… https//tco/oqggoigwej
3154,2020-04-03 00:12:26, lenin compatriotas queridos llamo a la unidadnacional por la salud y el futuro  hoy ¡la unidad de todos es la mejor garantía de vi…
3155,2020-04-03 00:12:25, finanzasec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3156,2020-04-03 00:12:24, ambienteec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocimi…
3157,2020-04-03 00:12:23, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3158,2020-04-03 00:12:19, paulgranda todos estamos convocados a estar juntosecuador solamente en unidadnacional saldremos adelante en estos momentos nada…
3159,2020-04-03 00:12:19, antecuador ¡estamos juntosecuador🇪🇨 la prohibición de circulación de personas entre las provincias de todo el país se mantiene dura…
3160,2020-04-03 00:12:15, mintrabajoec unidadnacional  ¡recuerda que durante el mes de abril las clases se encuentran suspendidas por la emergencia sanitaria…
3161,2020-04-03 00:12:15, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3162,2020-04-03 00:12:11, mintrabajoec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocim…
3163,2020-04-03 00:12:10, mintrabajoec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3164,2020-04-03 00:12:07, mintrabajoec ¡juntosecuador🇪🇨 y cumpliendo las disposiciones podremos superar este momento recuerda que es momento de fomentar la…
3165,2020-04-03 00:12:04, mintrabajoec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3166,2020-04-03 00:12:02, finanzasec ¡estamos juntosecuador🇪🇨 la prohibición de circulación de personas entre las provincias de todo el país se mantiene duran…
3167,2020-04-03 00:12:00, mintrabajoec planeducativo  apoyemos la gestión de los docentes las tareas enviadas a los estudiantes no sobrepasan las dos horas…
3168,2020-04-03 00:11:57, juandehowitth estamos presentes en la emergencia en guayaquil nuestro compromiso es seguir trabajando para garantizar la tranquilidad…
3169,2020-04-03 00:11:57, mintrabajoec planeducativo  el apoyo que brindan los docentes a los estudiantes permite demostrar a la sociedad que ellos son el eje…
3170,2020-04-03 00:11:54, mintrabajoec planeducativo  las tareas que se envíen durante la emergencia sanitaria serán entregadas cuando se reanuden las clases…
3171,2020-04-03 00:11:51, agriculturaec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conoci…
3172,2020-04-03 00:11:51, mintrabajoec planeducativo  los maestros deben comunicarse con los estudiantes permanentemente para dar la asesoría necesaria de las…
3173,2020-04-03 00:11:48, agriculturaec planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conoci…
3174,2020-04-03 00:11:43, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3175,2020-04-03 00:11:43, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3176,2020-04-03 00:11:41, agriculturaec planeducativo  el apoyo que brindan los docentes a los estudiantes permite demostrar a la sociedad que ellos son el ej…
3177,2020-04-03 00:11:38, agriculturaec planeducativo  el apoyo que brindan los docentes a los estudiantes permite demostrar a la sociedad que ellos son el ej…
3178,2020-04-03 00:11:33, agriculturaec planeducativo  los estudiantes continúan con sus tareas en casa optimizando los recursos con los que cuentan ante la…
3179,2020-04-03 00:11:31, mintrabajoec planeducativo  los estudiantes continúan con sus tareas en casa optimizando los recursos con los que cuentan ante la c…
3180,2020-04-03 00:11:31, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3181,2020-04-03 00:11:30, agriculturaec planeducativo  los estudiantes continúan con sus tareas en casa optimizando los recursos con los que cuentan ante la…
3182,2020-04-03 00:11:20, gobernapo el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el  d…
3183,2020-04-03 00:11:19, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3184,2020-04-03 00:11:16, gobernapo ¡juntosecuador🇪🇨 y cumpliendo las disposiciones podremos superar este momento recuerda que es momento de fomentar la un…
3185,2020-04-03 00:11:14, capizapataec gracias por su valioso aporte y por continuar trabajando en favor de la sociedad juntosecuador 🇪🇨unidadnacional
3186,2020-04-03 00:11:13, gobernapo ¡juntosecuador🇪🇨 y cumpliendo las disposiciones podremos superar este momento recuerda que es momento de fomentar la un…
3187,2020-04-03 00:11:08, mpiojalpa quedateencasa  🙋🏽‍♂️🙋‍♀️no estás solo en jalpa de méndez siempre habrá una mano amiga que te ayude que te orienteunid…
3188,2020-04-03 00:11:06, gobernapo el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el  d…
3189,2020-04-03 00:11:06,¡juntosecuador🇪🇨 y cumpliendo las disposiciones podremos superar este momento recuerda que es momento de foment… https//tco/hrnvuxbwe
3190,2020-04-03 00:11:04, antecuador unidadnacional  entre las decisiones del coe nacional se optó por mantener autorización para la circulación mediante sa…
3191,2020-04-03 00:11:03, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
3192,2020-04-03 00:11:02,unidadnacional  entre las decisiones del coe nacional se optó por mantener autorización para la circulación medi… https//tco/jvrznef
3193,2020-04-03 00:11:01,¡estamos juntosecuador🇪🇨 la prohibición de circulación de personas entre las provincias de todo el país se mantie… https//tco/gnbkqweth
3194,2020-04-03 00:11:01, gobernapo unidadnacional  ¡recuerda que durante el mes de abril las clases se encuentran suspendidas por la emergencia sanitaria e…
3195,2020-04-03 00:11:01,¡juntosecuador🇪🇨 y cumpliendo las disposiciones podremos superar este momento recuerda que es momento de foment… https//tco/mayzuvvs
3196,2020-04-03 00:11:00,unidadnacional  ¡recuerda que durante el mes de abril las clases se encuentran suspendidas por la emergencia san… https//tco/egqmnbyq
3197,2020-04-03 00:11:00,el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desd… https//tco/dzktlb
3198,2020-04-03 00:10:57, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3199,2020-04-03 00:10:54, gobernapo unidadnacional  ¡recuerda que durante el mes de abril las clases se encuentran suspendidas por la emergencia sanitaria e…
3200,2020-04-03 00:10:54, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3201,2020-04-03 00:10:49, paulgranda todos estamos convocados a estar juntosecuador solamente en unidadnacional saldremos adelante en estos momentos nada…
3202,2020-04-03 00:10:47, comunicacionec juntosecuador🇪🇨  el ministerio de agriculturaec promueve el consumo de los productos que provienen de la agricultura…
3203,2020-04-03 00:10:46, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3204,2020-04-03 00:10:46, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3205,2020-04-03 00:10:45,dónde puedo conseguir oxÍgeno por favor 😳😳🙏🏻🙏🏻 ayudarme covidec ecuadorenemergencia ecuadorsos… https//tco/rfyqtvs
3206,2020-04-03 00:10:44,unidadnacional  ¡recuerda que durante el mes de abril las clases se encuentran suspendidas por la emergencia san… https//tco/qyjenxod
3207,2020-04-03 00:10:44, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3208,2020-04-03 00:10:40, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3209,2020-04-03 00:10:40, capizapataec gracias por su valioso aporte y por continuar trabajando en favor de la sociedad juntosecuador 🇪🇨unidadnacional
3210,2020-04-03 00:10:39, lenin compatriotas queridos llamo a la unidadnacional por la salud y el futuro  hoy ¡la unidad de todos es la mejor garantía de vi…
3211,2020-04-03 00:10:32, paulgranda todos estamos convocados a estar juntosecuador solamente en unidadnacional saldremos adelante en estos momentos nada…
3212,2020-04-03 00:10:26, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3213,2020-04-03 00:10:26, gobermanabi planeducativo  los estudiantes continúan con sus tareas en casa optimizando los recursos con los que cuentan ante la cr…
3214,2020-04-03 00:10:17,el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desd… https//tco/dyeuwbds
3215,2020-04-03 00:10:14, obraspublicasec planeducativo  los maestros deben comunicarse con los estudiantes permanentemente para dar la asesoría necesaria de…
3216,2020-04-03 00:10:13, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3217,2020-04-03 00:10:03,juntosecuador  el coe anunció la suspensión de eventos masivos y espectáculos públicos durante todo abril y mayo… https//tco/szdwqetev
3218,2020-04-03 00:10:00,¡juntosecuador🇪🇨 y cumpliendo las disposiciones podremos superar este momento recuerda que es momento de foment… https//tco/ntjnblowk
3219,2020-04-03 00:10:00,unidadnacional  entre las decisiones del coe nacional se optó por mantener autorización para la circulación medi… https//tco/gyvepcpw
3220,2020-04-03 00:09:57, ambienteec el coe nacional ha tomado las medidas necesarias para precautelar la salud de todos los ecuatorianos por eso desde el …
3221,2020-04-03 00:09:57, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3222,2020-04-03 00:09:53, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3223,2020-04-03 00:09:49,unidadnacional  entre las decisiones del coe nacional se optó por mantener autorización para la circulación medi… https//tco/ikheoqi
3224,2020-04-03 00:09:47,¡estamos juntosecuador🇪🇨 la prohibición de circulación de personas entre las provincias de todo el país se mantie… https//tco/cwwnehm
3225,2020-04-03 00:09:45, planificaecu planeducativo  los alumnos requieren de contacto permanente y todo el apoyo de sus docentes para fortalecer sus conocim…
3226,2020-04-03 00:09:44,¡juntosecuador🇪🇨 y cumpliendo las disposiciones podremos superar este momento recuerda que es momento de foment… https//tco/cqruoqhc
3227,2020-04-03 00:09:42, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3228,2020-04-03 00:09:42, lenin tenemos la obligación de transparentar toda la información  estadística de covid por dolorosa que sea la rapidez del contag…
3229,2020-04-03 00:09:40, lenin hoy hemos tomado decisiones adicionales en el coe nacional un esfuerzo más para cuidar la vida de todos los ecuatorianos se an…
